22.445	1.488e+06	2.9276e+06	1.3926e+06	
22.523	1.4647e+06	2.9417e+06	1.4018e+06	
22.601	1.4417e+06	2.9555e+06	1.411e+06	
22.678	1.419e+06	2.969e+06	1.4202e+06	
22.756	1.3966e+06	2.9821e+06	1.4294e+06	
22.834	1.3744e+06	2.995e+06	1.4387e+06	
22.911	1.3525e+06	3.0076e+06	1.4481e+06	
22.989	1.3309e+06	3.0198e+06	1.4574e+06	
23.067	1.3095e+06	3.0318e+06	1.4668e+06	
23.145	1.2884e+06	3.0435e+06	1.4763e+06	
23.223	1.2675e+06	3.0549e+06	1.4858e+06	
23.301	1.2468e+06	3.0661e+06	1.4954e+06	
23.379	1.2263e+06	3.0769e+06	1.505e+06	
23.457	1.2061e+06	3.0875e+06	1.5146e+06	
23.536	1.186e+06	3.0978e+06	1.5244e+06	
23.615	1.1662e+06	3.1078e+06	1.5342e+06	
23.694	1.1466e+06	3.1176e+06	1.544e+06	
23.773	1.1272e+06	3.1271e+06	1.5539e+06	
23.853	1.108e+06	3.1363e+06	1.5639e+06	
23.933	1.0889e+06	3.1453e+06	1.574e+06	
24.014	1.0701e+06	3.154e+06	1.5841e+06	
24.095	1.0514e+06	3.1624e+06	1.5943e+06	
24.176	1.033e+06	3.1706e+06	1.6046e+06	
24.257	1.0147e+06	3.1785e+06	1.615e+06	
24.34	9.9658e+05	3.1861e+06	1.6255e+06	
24.422	9.7864e+05	3.1935e+06	1.636e+06	
24.506	9.6088e+05	3.2007e+06	1.6466e+06	
24.589	9.4328e+05	3.2075e+06	1.6574e+06	
24.674	9.2586e+05	3.2141e+06	1.6682e+06	
24.759	9.0859e+05	3.2204e+06	1.6791e+06	
24.844	8.9149e+05	3.2265e+06	1.6902e+06	
24.93	8.7456e+05	3.2323e+06	1.7013e+06	
25.017	8.5778e+05	3.2378e+06	1.7126e+06	
25.105	8.4115e+05	3.2431e+06	1.7239e+06	
25.194	8.2469e+05	3.2481e+06	1.7354e+06	
25.283	8.0838e+05	3.2528e+06	1.747e+06	
25.373	7.9222e+05	3.2572e+06	1.7588e+06	
25.464	7.7621e+05	3.2614e+06	1.7706e+06	
25.556	7.6035e+05	3.2652e+06	1.7826e+06	
25.648	7.4464e+05	3.2688e+06	1.7947e+06	
25.742	7.2908e+05	3.2721e+06	1.807e+06	
25.837	7.1366e+05	3.2751e+06	1.8194e+06	
25.933	6.9839e+05	3.2778e+06	1.832e+06	
26.03	6.8326e+05	3.2802e+06	1.8447e+06	
26.128	6.6828e+05	3.2823e+06	1.8576e+06	
26.227	6.5344e+05	3.2841e+06	1.8706e+06	
26.328	6.3873e+05	3.2856e+06	1.8838e+06	
26.43	6.2417e+05	3.2868e+06	1.8972e+06	
26.533	6.0975e+05	3.2876e+06	1.9108e+06	
26.638	5.9547e+05	3.2881e+06	1.9246e+06	
26.744	5.8132e+05	3.2883e+06	1.9385e+06	
26.852	5.6732e+05	3.2881e+06	1.9527e+06	
26.961	5.5344e+05	3.2876e+06	1.9671e+06	
27.072	5.3971e+05	3.2868e+06	1.9817e+06	
27.185	5.2611e+05	3.2856e+06	1.9965e+06	
27.299	5.1265e+05	3.284e+06	2.0116e+06	
27.416	4.9932e+05	3.282e+06	2.0269e+06	
27.535	4.8612e+05	3.2796e+06	2.0424e+06	
27.655	4.7306e+05	3.2769e+06	2.0583e+06	
27.778	4.6013e+05	3.2737e+06	2.0744e+06	
27.903	4.4734e+05	3.2701e+06	2.0907e+06	
28.031	4.3468e+05	3.2661e+06	2.1074e+06	
28.161	4.2215e+05	3.2616e+06	2.1244e+06	
28.294	4.0975e+05	3.2567e+06	2.1417e+06	
28.429	3.9749e+05	3.2513e+06	2.1594e+06	
28.568	3.8536e+05	3.2454e+06	2.1774e+06	
28.71	3.7336e+05	3.2391e+06	2.1958e+06	
28.855	3.6149e+05	3.2322e+06	2.2145e+06	
29.003	3.4975e+05	3.2247e+06	2.2337e+06	
29.155	3.3815e+05	3.2167e+06	2.2533e+06	
29.311	3.2668e+05	3.2082e+06	2.2733e+06	
29.471	3.1535e+05	3.199e+06	2.2939e+06	
29.644	3.0357e+05	3.1886e+06	2.316e+06	
29.822	2.9195e+05	3.1776e+06	2.3387e+06	
30.006	2.8049e+05	3.1658e+06	2.3619e+06	
30.195	2.6919e+05	3.1532e+06	2.3858e+06	
30.39	2.5806e+05	3.1398e+06	2.4103e+06	
30.591	2.4709e+05	3.1255e+06	2.4356e+06	
30.8	2.3628e+05	3.1103e+06	2.4616e+06	
31.015	2.2565e+05	3.0942e+06	2.4883e+06	
31.239	2.1518e+05	3.0771e+06	2.5159e+06	
